Activity;Case ID;Duration;Event_Nr
Completed-Closed;1-685018675;303.9999999819429;2
Accepted-In Progress;1-685300128;32486832.99999999;1
Accepted-Wait;1-685300128;5.999999993304116;2
Completed-Closed;1-685300128;51.99999999222527;3
Accepted-In Progress;1-686405886;42650742.0;1
Accepted-In Progress;1-686405886;5.141101002152364e-09;2
Completed-Closed;1-686405886;3755601.0000000116;3
Accepted-In Progress;1-686475951;5871978.999999971;1
Completed-Closed;1-686475951;22023117.999999993;2
Accepted-In Progress;1-686477306;5950567.000000019;1
Accepted-In Progress;1-686477306;0.0;2
Completed-Closed;1-686477306;68.99999997621408;3
Accepted-Wait;1-686535660;1.457340242359595e-09;1
Completed-Closed;1-686535660;186.00000000068238;2
Accepted-In Progress;1-686557724;17570120.000000015;1
Accepted-Assigned;1-686557724;73.99999999513483;2
Accepted-In Progress;1-686557724;7.946989157403285e-09;3
Completed-Closed;1-686557724;14072721.999999994;4
Accepted-In Progress;1-686581779;6.0998810505208e-09;1
Completed-Closed;1-686581779;1.999999999618035;2
Accepted-In Progress;1-686854421;0.0;1
Completed-Closed;1-686854421;1216185.0;2
Accepted-In Progress;1-686856862;252337.99999999124;1
Completed-Closed;1-686856862;18.00000004111359;2
Accepted-In Progress;1-686945977;6.165229337810957e-10;1
Accepted-Wait;1-686945977;5378171.999999999;2
Accepted-Wait;1-686945977;17646771.999999993;3
Completed-Closed;1-686945977;1205659.9999999998;4
Accepted-In Progress;1-686966285;2.604544418507294e-09;1
Accepted-Wait;1-686966285;6961.000000004378;2
Completed-Closed;1-686966285;7863235.000000004;3
Accepted-In Progress;1-687129760;0.0;1
Accepted-In Progress;1-687129760;0.0;2
Completed-Closed;1-687129760;2813.0000000078526;3
Accepted-In Progress;1-687133944;0.0;1
Completed-Closed;1-687133944;5176120.999999997;2
Accepted-In Progress;1-687309895;10199719.999999963;1
Completed-Closed;1-687309895;94.0000000024173;2
Accepted-In Progress;1-687587336;965.0000000112916;1
Completed-Closed;1-687587336;69354.00000000457;2
Accepted-In Progress;1-687649700;5.030930272070437e-09;1
Accepted-Assigned;1-687649700;6.99999998236854;2
Completed-Closed;1-687649700;16862924.000000004;3
Accepted-In Progress;1-687668119;3.817405016627267e-09;1
Queued-Awaiting Assignment;1-687668119;863.9999999815841;2
Accepted-In Progress;1-687668119;26504035.0;3
Accepted-Assigned;1-687668119;8.0000000165657;4
Accepted-Wait;1-687668119;260731.0000000052;5
Completed-Closed;1-687668119;6740783.000000009;6
Accepted-In Progress;1-687830906;8.231695535561948e-09;1
Completed-Closed;1-687830906;1104955.9999999935;2
Accepted-In Progress;1-688342754;2373.000000003264;1
Accepted-Assigned;1-688342754;6.999999987322018;2
Accepted-Wait;1-688342754;596455.9999999936;3
Completed-Closed;1-688342754;356.99999999854833;4
Accepted-In Progress;1-688491391;70845721.00000001;1
Completed-Closed;1-688491391;7.0000000057217155;2
Accepted-In Progress;1-688509388;20944.000000009833;1
Accepted-In Progress;1-688509388;32479872.000000004;2
Completed-Closed;1-688509388;6814022.999999998;3
Accepted-In Progress;1-688515611;4.824176671958295e-09;1
Accepted-Assigned;1-688515611;2142.9999999980355;2
Accepted-Assigned;1-688515611;6250035.999999998;3
Accepted-In Progress;1-688515611;0.0;4
Completed-Closed;1-688515611;929721.9999999979;5
Accepted-In Progress;1-688564654;1.3454868069207439e-08;1
Completed-Closed;1-688564654;1487421.000000003;2
Accepted-In Progress;1-688564824;301.9999999697213;1
Accepted-In Progress;1-688564824;0.0;2
Queued-Awaiting Assignment;1-688564824;3418.9999999969127;3
Accepted-In Progress;1-688564824;11314814.00000001;4
Accepted-Assigned;1-688564824;5.999999994280297;5
Accepted-In Progress;1-688564824;47432063.0;6
Completed-Closed;1-688564824;2937913.0000000214;7
Accepted-In Progress;1-688725917;2.348578643898559e-08;1
Queued-Awaiting Assignment;1-688725917;378.00000000751623;2
Accepted-In Progress;1-688725917;180271.0000000011;3
Accepted-Assigned;1-688725917;1113830.000000012;4
Queued-Awaiting Assignment;1-688725917;447.99999997665435;5
Accepted-In Progress;1-689160381;3.0186931598094747e-09;1
Accepted-Wait;1-689160381;2680.9999999798115;2
Completed-Closed;1-689160381;328566.0000000261;3
Accepted-In Progress;1-689176751;0.0;1
Completed-Closed;1-689176751;773070.9999999983;2
Accepted-In Progress;1-689176751;5.302117565680526e-09;3
Completed-Closed;1-689176751;3349995.9999999986;4
Accepted-In Progress;1-689252781;34824764.00000005;1
Accepted-Wait;1-689252781;2497.0000000252007;2
Completed-Closed;1-689252781;165272.00000001056;3
Accepted-In Progress;1-689341321;150615.99999999133;1
Completed-Closed;1-689341321;29731477.000000007;2
Accepted-In Progress;1-689525975;0.0;1
Accepted-Wait;1-689525975;34.00000000082345;2
Completed-Closed;1-689525975;12357009.000000019;3
Accepted-In Progress;1-690184941;0.0;1
Accepted-Wait;1-690184941;1362240.9999999944;2
Completed-Closed;1-690184941;2.0000000120968933;3
Accepted-In Progress;1-690190570;1.6651109390125184e-08;1
Accepted-Wait;1-690190570;175487.99999999916;2
Completed-Closed;1-690190570;4332190.999999992;3
Accepted-In Progress;1-690249637;0.0;1
Completed-Closed;1-690249637;159.99999999591955;2
Accepted-In Progress;1-690327801;12515.000000017784;1
Completed-Closed;1-690327801;259414.0000000104;2
Accepted-In Progress;1-690327837;1.50853734680143e-09;1
Completed-Closed;1-690327837;6136890.000000002;2
Accepted-In Progress;1-690327837;0.0;3
Completed-Closed;1-690327837;10172095.000000013;4
Accepted-In Progress;1-690352118;0.0;1
Completed-Closed;1-690352118;1110128.000000024;2
Accepted-In Progress;1-690419865;0.0;1
Accepted-Wait;1-690419865;13495110.999999998;2
Completed-Closed;1-690419865;8901688.000000002;3
Accepted-In Progress;1-690458151;6097303.000000001;1
Completed-Closed;1-690458151;314.99999999664493;2
Queued-Awaiting Assignment;1-690762471;114.0000000008953;1
Accepted-In Progress;1-690762471;2.5886193706687168e-09;2
Queued-Awaiting Assignment;1-690762471;242.0000000044466;3
Accepted-In Progress;1-690762471;1.2093399019371112e-08;4
Completed-Closed;1-690762471;299246.0000000167;5
Accepted-In Progress;1-690896014;18.000000010739797;1
Completed-Closed;1-690896014;82.9999999894028;2
Accepted-In Progress;1-690926911;12197410.999999989;1
Completed-Closed;1-690926911;73.99999999342587;2
Accepted-In Progress;1-690931471;323882.99999999424;1
Queued-Awaiting Assignment;1-690931471;162.00000001049628;2
Accepted-In Progress;1-690931471;15523.00000000273;3
Completed-Closed;1-690931471;1183925.0000000405;4
Accepted-In Progress;1-691031201;61522372.0;1
Completed-Closed;1-691031201;2.000000023940836;2
Accepted-In Progress;1-691146566;245.999999996824;1
Completed-Closed;1-691146566;169.00000001687607;2
Accepted-In Progress;1-691176158;761722.0000000149;1
Completed-Closed;1-691176158;208.00000000818622;2
Accepted-In Progress;1-691767241;0.0;1
Accepted-Assigned;1-691767241;6.000000004996295;2
Completed-Closed;1-691767241;500345.0000000152;3
Accepted-In Progress;1-691786330;10557813.999999998;1
Queued-Awaiting Assignment;1-691786330;530037.0000000151;2
Accepted-In Progress;1-691786330;0.0;3
Accepted-Assigned;1-691786330;29.000000013857868;4
Completed-Closed;1-691786330;3432398.0000000033;5
Accepted-In Progress;1-691832225;3281.0000000070195;1
Completed-Closed;1-691832225;1192351.9999999907;2
Accepted-In Progress;1-692042197;54937602.0;1
Accepted-In Progress;1-692042197;43372580.99999999;2
Completed-Closed;1-692042197;16862924.0;3
Accepted-In Progress;1-692055495;56458815.00000001;1
Queued-Awaiting Assignment;1-692055495;400.00000001291346;2
Accepted-In Progress;1-692055495;5070962.000000002;3
Completed-Closed;1-692055495;87.00000003936452;4
Accepted-In Progress;1-692193396;0.0;1
Queued-Awaiting Assignment;1-692193396;2.4895212830225465e-08;2
Accepted-In Progress;1-692193396;0.0;3
Accepted-Assigned;1-692193396;159.99999999182035;4
Accepted-In Progress;1-692193396;0.0;5
Completed-Closed;1-692193396;784434.0000000222;6
Accepted-In Progress;1-692715494;8.25223530709783e-09;1
Completed-Closed;1-692715494;2838543.9999999963;2
Accepted-In Progress;1-692813576;11554047.999999978;1
Accepted-Wait;1-692813576;9595185.999999996;2
Completed-Closed;1-692813576;9960640.999999996;3
Accepted-In Progress;1-692959195;0.0;1
Accepted-Wait;1-692959195;28.999999991617422;2
Completed-Closed;1-692959195;2346216.999999996;3
Accepted-In Progress;1-693343054;0.0;1
Completed-Closed;1-693343054;2.0000000009703367;2
Accepted-In Progress;1-693357728;0.0;1
Completed-Closed;1-693357728;76608.99999998989;2
Accepted-In Progress;1-693456968;17358.000000005806;1
Queued-Awaiting Assignment;1-693456968;253.0000000027076;2
Queued-Awaiting Assignment;1-693456968;632.0000000161723;3
Accepted-In Progress;1-693456968;63062746.0;4
Completed-Closed;1-693456968;5188653.999999999;5
Accepted-In Progress;1-693469757;0.0;1
Completed-Closed;1-693469757;56.00000000031727;2
Accepted-In Progress;1-693469771;3.664758764757352e-10;1
Completed-Closed;1-693469771;2925752.0000000084;2
Accepted-In Progress;1-693592211;6.027578470045468e-09;1
Completed-Closed;1-693592211;1116617.0000000012;2
Accepted-In Progress;1-693595112;1.9389241316442954e-09;1
Completed-Closed;1-693595112;173.9999999914089;2
Accepted-In Progress;1-693595201;0.0;1
Queued-Awaiting Assignment;1-693595201;252.99999996303066;2
Accepted-In Progress;1-693595201;0.0;3
Queued-Awaiting Assignment;1-693595201;1650.9999999877127;4
Accepted-In Progress;1-693595201;0.0;5
Completed-Closed;1-693595201;8970830.999999987;6
Accepted-In Progress;1-693741781;472111.0000000017;1
Accepted-In Progress;1-693741781;0.0;2
Completed-Closed;1-693741781;71.99999998998005;3
Accepted-In Progress;1-693748777;3975294.999999978;1
Completed-Closed;1-693748777;442.0000000013709;2
Accepted-In Progress;1-693812929;3889800.0000000116;1
Accepted-In Progress;1-693812929;0.0;2
Completed-Closed;1-693812929;315.0000000106493;3
Accepted-In Progress;1-693895885;0.0;1
Accepted-Assigned;1-693895885;136.00000001439847;2
Accepted-In Progress;1-693895885;0.0;3
Completed-Closed;1-693895885;3632492.0000000037;4
Accepted-In Progress;1-693937519;256042.99999999715;1
Completed-Closed;1-693937519;8.000000004855261;2
Accepted-In Progress;1-694212171;0.0;1
Completed-Closed;1-694212171;44.99999998635499;2
Queued-Awaiting Assignment;1-694338411;852.0000000375899;1
Accepted-In Progress;1-694338411;0.0;2
Completed-Closed;1-694338411;2841844.0000000023;3
Accepted-In Progress;1-694346343;1.2171686637566307e-09;1
Accepted-In Progress;1-694346343;0.0;2
Completed-Closed;1-694346343;6049664.000000007;3
Accepted-In Progress;1-694354058;11256.99999998913;1
Queued-Awaiting Assignment;1-694354058;55.000000019511354;2
Queued-Awaiting Assignment;1-694354058;375.9999999949998;3
Accepted-In Progress;1-694354058;120.99999998062384;4
Completed-Closed;1-694354058;952102.9999999919;5
Accepted-In Progress;1-694420679;0.0;1
Completed-Closed;1-694420679;4393736.000000003;2
Accepted-In Progress;1-694464235;45975.000000002365;1
Completed-Closed;1-694464235;6049663.999999993;2
Accepted-In Progress;1-694509209;1.7450199702303809e-09;1
Completed-Closed;1-694509209;38.99999999641767;2
Accepted-In Progress;1-694597155;3.3560386467551124e-08;1
Accepted-In Progress;1-694597155;21604604.99999998;2
Accepted-Assigned;1-694597155;8.999999972322009;3
Accepted-In Progress;1-694597155;0.0;4
Completed-Closed;1-694597155;10718845.000000017;5
Accepted-In Progress;1-694794065;35417179.99999999;1
Accepted-Assigned;1-694794065;6250998.999999995;2
Accepted-In Progress;1-694794065;1.3130687863523606e-08;3
Completed-Closed;1-694794065;4039957.0000000075;4
Accepted-In Progress;1-694808152;19890919.0;1
Completed-Closed;1-694808152;170.0000000058769;2
Queued-Awaiting Assignment;1-694899814;115.99999998581029;1
Accepted-In Progress;1-694899814;0.0;2
Completed-Closed;1-694899814;142.9999999923315;3
Accepted-In Progress;1-694923791;1.1945260875660797e-08;1
Completed-Closed;1-694923791;167135.99999999342;2
Accepted-Wait;1-695030407;6.000000007291063;1
Completed-Closed;1-695030407;218.0000000062224;2
Accepted-In Progress;1-695241661;148655.99999998507;1
Completed-Closed;1-695241661;2343678.000000004;2
Accepted-In Progress;1-695258011;0.0;1
Accepted-Wait;1-695258011;841.9999999911975;2
Accepted-Wait;1-695258011;1362240.9999999898;3
Accepted-In Progress;1-695258011;0.0;4
Completed-Closed;1-695258011;273.0000000052096;5
Accepted-In Progress;1-695309312;0.0;1
Completed-Closed;1-695309312;26.00000000173459;2
Accepted-In Progress;1-695316021;11678.999999997728;1
Accepted-Wait;1-695316021;168884.9999999645;2
Completed-Closed;1-695316021;4072832.000000003;3
Accepted-In Progress;1-695425289;641559.0000000069;1
Accepted-Wait;1-695425289;594381.0000000107;2
Accepted-Assigned;1-695425289;7.999999998484022;3
Accepted-In Progress;1-695425289;4.460249008623077e-09;4
Completed-Closed;1-695425289;173.99999998996253;5
Accepted-In Progress;1-695486321;1.171501382664408e-09;1
Queued-Awaiting Assignment;1-695486321;255205.0000000137;2
Accepted-In Progress;1-695486321;1.916003360504122e-08;3
Queued-Awaiting Assignment;1-695486321;95.9999999834595;4
Accepted-In Progress;1-695486321;8.835437942676805e-09;5
Completed-Closed;1-695486321;12698246.000000007;6
Accepted-In Progress;1-695616474;1.5277506849042064e-08;1
Completed-Closed;1-695616474;6496762.999999976;2
Accepted-In Progress;1-695748265;9.037271506841363e-09;1
Accepted-Wait;1-695748265;162.9999999960194;2
Completed-Closed;1-695748265;4332385.00000001;3
Accepted-In Progress;1-695801720;0.0;1
Completed-Closed;1-695801720;89.00000001715652;2
Accepted-In Progress;1-695946177;4.0470091540688686e-09;1
Completed-Closed;1-695946177;29.99999999839504;2
Accepted-In Progress;1-696057890;3263.0000000173914;1
Completed-Closed;1-696057890;1220136.0000000081;2
Accepted-In Progress;1-696205828;70013.99999997883;1
Completed-Closed;1-696205828;12694210.999999996;2
Accepted-In Progress;1-696616111;87016964.0;1
Completed-Closed;1-696616111;6723796.999999993;2
Accepted-In Progress;1-696695427;1.062784394723246e-08;1
Completed-Closed;1-696695427;147753.99999997971;2
Queued-Awaiting Assignment;1-696835891;887.0000000080382;1
Accepted-In Progress;1-696835891;0.0;2
Queued-Awaiting Assignment;1-696835891;226.00000001406534;3
Accepted-In Progress;1-696835891;0.0;4
Completed-Closed;1-696835891;54.999999998159254;5
Accepted-In Progress;1-696839978;0.0;1
Accepted-Wait;1-696839978;223.99999999965448;2
Completed-Closed;1-696839978;1814644.999999991;3
Accepted-In Progress;1-696881965;5.220466414945043e-08;1
Completed-Closed;1-696881965;6.999999998806612;2
Accepted-In Progress;1-696990621;926441.0000000126;1
Completed-Closed;1-696990621;96.9999999899017;2
Accepted-In Progress;1-697249225;0.0;1
Completed-Closed;1-697249225;26.000000005918842;2
Accepted-In Progress;1-697260307;11842908.000000004;1
Accepted-In Progress;1-697260307;35072.000000001615;2
Completed-Closed;1-697260307;56.0000000218665;3
Accepted-In Progress;1-697366925;17846063.000000007;1
Completed-Closed;1-697366925;61.99999999970559;2
Accepted-In Progress;1-697379551;0.0;1
Completed-Closed;1-697379551;4588428.99999998;2
Accepted-In Progress;1-697459701;0.0;1
Accepted-In Progress;1-697459701;247963.00000001406;2
Queued-Awaiting Assignment;1-697459701;585.0000000115565;3
Accepted-In Progress;1-697459701;0.0;4
Completed-Closed;1-697459701;6043897.000000018;5
Accepted-In Progress;1-697486903;3281.000000031491;1
Completed-Closed;1-697486903;1227360.9999999823;2
Accepted-In Progress;1-697578650;10865464.999999994;1
Completed-Closed;1-697578650;429010.0000000289;2
Accepted-In Progress;1-697811404;0.0;1
Queued-Awaiting Assignment;1-697811404;194.00000003132484;2
Accepted-In Progress;1-697811404;4.413840469263137e-09;3
Completed-Closed;1-697811404;16862923.999999993;4
Accepted-In Progress;1-698044001;22797.99999997409;1
Queued-Awaiting Assignment;1-698044001;29.999999968246815;2
Accepted-In Progress;1-698044001;0.0;3
Accepted-Assigned;1-698044001;44935489.999999985;4
Accepted-In Progress;1-698044001;3.213284603894897e-09;5
Completed-Closed;1-698044001;15.000000013544131;6
Accepted-In Progress;1-698057087;6.04247651010006e-10;1
Completed-Closed;1-698057087;3133605.0000000126;2
Accepted-In Progress;1-698077265;48158.99999998279;1
Completed-Closed;1-698077265;4232479.999999996;2
Accepted-In Progress;1-698103331;780.9999999968387;1
Completed-Closed;1-698103331;3024709.000000026;2
Accepted-In Progress;1-698216063;0.0;1
Queued-Awaiting Assignment;1-698216063;115.99999999307893;2
Accepted-In Progress;1-698216063;15123544.999999978;3
Accepted-Wait;1-698216063;3205280.000000022;4
Accepted-In Progress;1-698216063;2.833084830970667e-09;5
Completed-Closed;1-698216063;8.000000002824391;6
Accepted-In Progress;1-698267095;1.9527664634617238e-08;1
Accepted-Wait;1-698267095;3019.0000000040945;2
Completed-Closed;1-698267095;3017058.999999993;3
Accepted-In Progress;1-698293715;1402.999999988312;1
Accepted-Wait;1-698293715;3564338.0;2
Completed-Closed;1-698293715;4665305.0;3
Accepted-In Progress;1-698346154;0.0;1
Accepted-Wait;1-698346154;19955384.99999998;2
Completed-Closed;1-698346154;34.999999992764636;3
Accepted-In Progress;1-698481972;0.0;1
Completed-Closed;1-698481972;5444952.000000011;2
Accepted-In Progress;1-698524631;0.0;1
Completed-Closed;1-698524631;16938634.999999993;2
Accepted-In Progress;1-698751834;3278119.999999982;1
Accepted-Wait;1-698751834;260.0000000022269;2
Accepted-In Progress;1-698751834;6.799605177695357e-09;3
Completed-Closed;1-698751834;900.0000000168856;4
Accepted-In Progress;1-698754281;54391002.0;1
Queued-Awaiting Assignment;1-698754281;115.99999994992092;2
Accepted-In Progress;1-698754281;1.3008011556474954e-08;3
Completed-Closed;1-698754281;689706.99999999;4
Accepted-In Progress;1-699010040;0.0;1
Completed-Closed;1-699010040;2444929.999999974;2
Accepted-In Progress;1-699140595;6097303.000000001;1
Accepted-Wait;1-699140595;420.00000000142114;2
Completed-Closed;1-699140595;112.00000000912439;3
Accepted-In Progress;1-699140847;26977284.999999996;1
Completed-Closed;1-699140847;82129.00000001237;2
Accepted-In Progress;1-699345697;0.0;1
Completed-Closed;1-699345697;14426850.000000019;2
Accepted-In Progress;1-699370863;0.0;1
Completed-Closed;1-699370863;0.9999999921815121;2
Queued-Awaiting Assignment;1-699397256;886.9999999505129;1
Accepted-In Progress;1-699397256;9.563774924976323e-09;2
Completed-Closed;1-699397256;10197736.00000002;3
Accepted-In Progress;1-699690829;44057.000000017106;1
Queued-Awaiting Assignment;1-699690829;1611.9999999932245;2
Accepted-In Progress;1-699690829;0.0;3
Completed-Closed;1-699690829;69550300.0;4
Accepted-In Progress;1-699737259;0.0;1
Completed-Closed;1-699737259;42.99999998645372;2
Accepted-In Progress;1-700362905;3823206.999999995;1
Completed-Closed;1-700362905;16864369.99999999;2
Accepted-In Progress;1-700746442;1.310512588468487e-09;1
Queued-Awaiting Assignment;1-700746442;4364.9999999376;2
Accepted-In Progress;1-700746442;0.0;3
Completed-Closed;1-700746442;2145907.0000000075;4
Accepted-In Progress;1-700896142;624.0000000013923;1
Completed-Closed;1-700896142;75078508.0;2
Accepted-In Progress;1-701042928;15523.000000005142;1
Completed-Closed;1-701042928;1.9999999972302696;2
Accepted-In Progress;1-701429911;6394420.999999993;1
Accepted-Assigned;1-701429911;26.00000000760569;2
Accepted-In Progress;1-701429911;57643222.99999999;3
Accepted-Wait;1-701429911;8989040.999999998;4
Completed-Closed;1-701429911;4061211.0000000065;5
Accepted-In Progress;1-701525462;61.000000020349226;1
Completed-Closed;1-701525462;1827004.9999999697;2
Accepted-In Progress;1-701555158;0.0;1
Completed-Closed;1-701555158;606984.9999999879;2
Accepted-Wait;1-701702621;4394500.000000036;1
Completed-Closed;1-701702621;9700781.000000004;2
Accepted-In Progress;1-701990311;3727550.999999989;1
Completed-Closed;1-701990311;16.999999999567482;2
Accepted-In Progress;1-702103380;4756.999999995353;1
Accepted-In Progress;1-702103380;46029054.99999999;2
Completed-Closed;1-702103380;12525632.0;3
Accepted-In Progress;1-702103398;1.12324189335181e-08;1
Completed-Closed;1-702103398;2683317.999999999;2
Accepted-In Progress;1-702304430;0.0;1
Completed-Closed;1-702304430;111.99999999356149;2
Accepted-In Progress;1-702304580;0.0;1
Completed-Closed;1-702304580;2343678.000000005;2
Accepted-In Progress;1-702378632;31383443.99999999;1
Completed-Closed;1-702378632;26626184.000000004;2
Accepted-In Progress;1-702501021;704196.0000000184;1
Queued-Awaiting Assignment;1-702501021;146.99999996328677;2
Accepted-In Progress;1-702501021;11558962.000000007;3
Completed-Closed;1-702501021;1.0000000006200183;4
Accepted-In Progress;1-702501138;656539.9999999892;1
Queued-Awaiting Assignment;1-702501138;430.0000000100997;2
Accepted-In Progress;1-702501138;83746.00000000394;3
Queued-Awaiting Assignment;1-702501138;105042.99999998847;4
Accepted-In Progress;1-702501138;357628.00000000343;5
Completed-Closed;1-702501138;4742775.999999991;6
Accepted-In Progress;1-702501532;0.0;1
Queued-Awaiting Assignment;1-702501532;4683.999999984274;2
Accepted-In Progress;1-702501532;2129.99999999522;3
Completed-Closed;1-702501532;5820567.999999978;4
Accepted-In Progress;1-702514881;30840990.999999996;1
Accepted-In Progress;1-702514881;0.0;2
Completed-Closed;1-702514881;3023431.999999994;3
Accepted-In Progress;1-702656292;0.0;1
Completed-Closed;1-702656292;2534818.999999986;2
Accepted-In Progress;1-702673026;2.3745774128680994e-08;1
Queued-Awaiting Assignment;1-702673026;44.99999999448776;2
Accepted-In Progress;1-702673026;0.9999999968165079;3
Completed-Closed;1-702673026;30.000000001693838;4
Accepted-In Progress;1-703016242;0.0;1
Accepted-Wait;1-703016242;272988.99999998463;2
Completed-Closed;1-703016242;5190282.999999997;3
Queued-Awaiting Assignment;1-703242211;44.999999993336225;1
Accepted-In Progress;1-703242211;0.0;2
Completed-Closed;1-703242211;89.99999999274577;3
Accepted-In Progress;1-703383433;1051862.9999999963;1
Accepted-In Progress;1-703383433;829182.9999999985;2
Completed-Closed;1-703383433;211936.99999999866;3
Accepted-In Progress;1-703399394;2.7124161290903734e-09;1
Queued-Awaiting Assignment;1-703399394;321.9999999942005;2
Accepted-In Progress;1-703399394;1.1480604533375968e-08;3
Completed-Closed;1-703399394;1152683.0000000128;4
Accepted-In Progress;1-703445951;4813144.000000004;1
Accepted-Wait;1-703445951;1220205.0000000037;2
Completed-Closed;1-703445951;2324456.9999999986;3
Accepted-In Progress;1-703856779;3118406.999999999;1
Accepted-In Progress;1-703856779;0.0;2
Accepted-Wait;1-703856779;9645670.999999994;3
Completed-Closed;1-703856779;1389792.0000000012;4
Accepted-In Progress;1-703964203;368040.00000000035;1
Queued-Awaiting Assignment;1-703964203;257.9999999721067;2
Accepted-In Progress;1-703964203;0.0;3
Completed-Closed;1-703964203;81.99999999004449;4
Accepted-In Progress;1-703964563;1.154431530044906e-08;1
Queued-Awaiting Assignment;1-703964563;150.9999999956564;2
Accepted-In Progress;1-703964563;0.0;3
Completed-Closed;1-703964563;1144036.0000000081;4
Accepted-In Progress;1-704226142;0.0;1
Completed-Closed;1-704226142;281.9999999854209;2
Accepted-In Progress;1-704229584;3.522394145244129e-08;1
Completed-Closed;1-704229584;74.00000003375781;2
Queued-Awaiting Assignment;1-704229602;2.6610451559824917e-10;1
Accepted-In Progress;1-704229602;11558060.999999989;2
Completed-Closed;1-704229602;2498496.000000006;3
Accepted-In Progress;1-704650867;11411.00000000325;1
Queued-Awaiting Assignment;1-704650867;13829370.000000002;2
Accepted-In Progress;1-704650867;1.7402384468061755e-11;3
Queued-Awaiting Assignment;1-704650867;112.00000000974835;4
Accepted-In Progress;1-704650867;1531.9999999871425;5
Accepted-In Progress;1-704650867;1.2349814800278806e-08;6
Completed-Closed;1-704650867;17038018.99999999;7
Accepted-In Progress;1-704661542;32680129.000000007;1
Queued-Awaiting Assignment;1-704661542;650.9999999898655;2
Accepted-In Progress;1-704661542;6.8335910324768385e-09;3
Accepted-Wait;1-704661542;3118508.9999999925;4
Completed-Closed;1-704661542;25908985.000000007;5
Accepted-In Progress;1-704703712;0.0;1
Queued-Awaiting Assignment;1-704703712;267.9999999859007;2
Accepted-In Progress;1-704703712;38531467.99999998;3
Accepted-In Progress;1-704703712;1.0511813195836317e-08;4
Accepted-Assigned;1-704703712;5.790715485019402e-09;5
Accepted-In Progress;1-704703712;135736.00000000704;6
Completed-Closed;1-704703712;7695270.000000012;7
Accepted-In Progress;1-704725301;3278119.9999999832;1
Completed-Closed;1-704725301;16863015.000000004;2
Accepted-In Progress;1-704973871;6315866.000000002;1
Queued-Awaiting Assignment;1-704973871;1651.0000000241987;2
Accepted-In Progress;1-704973871;11842907.999999994;3
Accepted-Assigned;1-704973871;7.0000000183301125;4
Accepted-In Progress;1-704973871;1.3089621917486342e-09;5
Completed-Closed;1-704973871;4460945.999999989;6
Accepted-In Progress;1-704977245;2.8316420557624998e-09;1
Queued-Awaiting Assignment;1-704977245;955158.9999999978;2
Queued-Awaiting Assignment;1-704977245;65.0000000136826;3
Accepted-In Progress;1-704977245;1.2450789007846168e-08;4
Queued-Awaiting Assignment;1-704977245;975.0000000265576;5
Accepted-In Progress;1-704977245;21764837.000000022;6
Completed-Closed;1-704977245;6885971.999999983;7
Accepted-In Progress;1-705821921;4433393.000000019;1
Completed-Closed;1-705821921;7249059.99999999;2
Accepted-In Progress;1-705847575;2196721.9999999884;1
Completed-Closed;1-705847575;2315214.999999988;2
Accepted-In Progress;1-706083257;0.0;1
Completed-Closed;1-706083257;1812848.9999999998;2
Accepted-In Progress;1-706226212;7321514.999999988;1
Accepted-Wait;1-706226212;973.000000005268;2
Completed-Closed;1-706226212;5082651.000000002;3
Accepted-In Progress;1-706866666;1.6549748608309484e-08;1
Completed-Closed;1-706866666;5446787.999999979;2
Accepted-In Progress;1-706915611;1.0663199181011897e-09;1
Completed-Closed;1-706915611;1824101.000000002;2
Accepted-In Progress;1-706949124;414.99999999765265;1
Completed-Closed;1-706949124;3621677.999999991;2
Accepted-In Progress;1-706959641;3.803894896397388e-09;1
Accepted-In Progress;1-706959641;0.0;2
Completed-Closed;1-706959641;4920832.000000011;3
Accepted-In Progress;1-706963013;1225.99999998573;1
Accepted-In Progress;1-706963013;3.216526200305665e-09;2
Completed-Closed;1-706963013;3542257.0000000033;3
Accepted-In Progress;1-706982877;1.098791900046116e-08;1
Completed-Closed;1-706982877;4324841.999999988;2
Accepted-In Progress;1-706988783;4050.000000002539;1
Completed-Closed;1-706988783;2841843.999999973;2
Accepted-In Progress;1-707025161;29989166.999999996;1
Accepted-In Progress;1-707025161;5.859646089979573e-09;2
Completed-Closed;1-707025161;1845.9999999870436;3
Accepted-In Progress;1-707053152;2129917.000000011;1
Completed-Closed;1-707053152;22.999999979277113;2
Accepted-In Progress;1-707293328;6562.00000001597;1
Completed-Closed;1-707293328;309.00000000476973;2
Accepted-In Progress;1-707623601;3998.999999995374;1
Accepted-Wait;1-707623601;1908563.9999999776;2
Completed-Closed;1-707623601;9150220.000000017;3
Accepted-In Progress;1-707660543;0.0;1
Queued-Awaiting Assignment;1-707660543;147.00000000378296;2
Accepted-In Progress;1-707660543;0.0;3
Accepted-Assigned;1-707660543;63786.00000000681;4
Accepted-Assigned;1-707660543;7.999999960300949;5
Accepted-In Progress;1-707660543;7.883531855839435e-09;6
Completed-Closed;1-707660543;82128.99999999643;7
Accepted-In Progress;1-707693471;1314440.999999999;1
Completed-Closed;1-707693471;27.00000000843982;2
Accepted-In Progress;1-707704098;478.9999999918643;1
Completed-Closed;1-707704098;677263.9999999955;2
Accepted-In Progress;1-707708844;34235690.00000001;1
Completed-Closed;1-707708844;39.00000000514833;2
Accepted-In Progress;1-707778891;5163706.999999988;1
